"ipca","pibhiato","desemprego","comm","cambio","pimpf","ipcaindice","salarios"
0.649335242975066,635.736166592265,0.110821316797438,53.9730665501868,2.3458,80.7323178162236,1839.61,807.1
0.801573713268404,601.91802145743,0.11343513623939,55.780683891944,2.3196,80.305899981778,1854.33,814.3
0.429240594435464,1727.73342144597,0.114320215508144,55.9384911848833,2.4796,78.9448694749722,1858.22,836.9
0.693908849049187,-342.718047300659,0.113280165207016,54.9353874723174,2.7132,79.6314673883779,1866.02,831.8
0.994654204575836,1285.71752275422,0.11338492926964,56.4325260312108,2.9338,80.1536542476912,1888.23,861.1
0.690069959559299,628.800087869662,0.109376245258445,56.6805808487113,3.1093,79.0505983517912,1900.5,851.9
0.878913421506998,-3458.12076060713,0.11188484867423,58.9262023415756,3.3412,80.9195550102419,1914.18,839.2
1.26481515258223,3207.95875355948,0.107833088345073,60.1042527078095,3.8051,82.2933815863388,1939.26,853.1
2.92359020520459,5006.32430653392,0.107928368787676,58.0255435951159,3.5756,82.1213695130316,1997.83,866.8
1.88725315493283,-1537.95950143431,0.113598399940968,61.3321418800279,3.6251,80.8771826891101,2039.78,875.1
2.00665560987381,-5610.7659834981,0.109258680160226,65.3393453883986,3.4376,80.1857226029123,2085.68,859.2
1.52560121726347,-2917.74792864025,0.107674133427684,70.3454820826314,3.59,81.6298885687365,2118.43,865.6
1.23895582603277,2501.17674745168,0.107637933491841,65.827640913317,3.4461,78.3757073992768,2144.49,863.4
0.9602745762933,3214.47500523683,0.109714361953032,61.8662124815534,3.1179,79.4564963758484,2165.29,871.2
0.795078816998715,-509.46260580275,0.112479187816101,63.0610432878967,2.9549,78.1142495806003,2178.5,862.6
0.146111284606246,-4122.63445792109,0.116594781291108,64.3593301568151,2.8824,78.007154617039,2175.23,865.9
0.107718787154951,1729.43884601988,0.115383182602927,63.2848797556019,2.879,78.042922553155,2179.58,856.8
0.417984823652853,-1440.4714600083,0.1166449215652,64.4368237581565,3.0017,78.7351308691983,2186.99,869
0.914084531863449,494.237735385861,0.116974342071873,64.4991290214764,2.922,82.370894187532,2204.05,856.4
0.273343253076739,5477.6907413025,0.117840399894053,67.4547028213942,2.8607,83.3330087054285,2210.44,856.1
0.275892564187435,3411.12719396531,0.114076985452011,67.3819146237766,2.913,84.1856970779539,2217.96,857.7
0.340223290758125,3161.9062288226,0.112965655140225,70.5063078649893,2.9245,82.7558968177335,2229.49,862.9
0.541978970024389,-6571.92093232335,0.111137408301751,73.1233565839023,2.851,83.6158402707876,2246.43,876.1
0.552114048505006,-9535.71772107153,0.10996094787895,72.8798439029803,2.9295,82.8120612567138,2260.13,882.2
0.467951210393998,2705.69512480477,0.11357454221953,75.5326717866659,2.9047,86.1552323370622,2270.75,897.2
0.352635444199627,-493.169403090316,0.116790124337173,76.4752780606294,2.9052,85.5568986413758,2279.15,892.5
0.641436636583577,-994.358482972893,0.109958212352449,79.7446991672955,3.0996,86.8337609041603,2290.77,884.9
0.966219475292097,1852.78867700972,0.109365276352628,78.3882366085363,3.1283,86.3510402660792,2307.03,900.1
0.852528713541477,5313.72459573584,0.106209044372461,79.7234853285602,3.036,87.2252364235174,2328.02,916.1
0.775159651292587,1227.6775500924,0.107986940328944,80.9604271813244,3.0021,87.9301809523607,2344.08,905.9
0.45470344151802,-4605.23244421312,0.105906907458702,80.5926412270702,2.8903,89.1921745650137,2351.82,925.2
0.421908931210096,185.471346166858,0.103986581568949,86.3939112683085,2.8521,88.7479975100567,2362.17,913.1
0.626558457114216,5946.70646790482,0.109685513744633,83.7253832062406,2.7852,88.9317488482203,2378.47,924.1
0.699182656791999,7376.37422414208,0.110545909343085,82.5679413494841,2.7174,90.1711250824739,2398.92,909.8
0.389726326478778,-7478.57839687544,0.108170757147642,85.426576137206,2.6922,90.0848370401357,2412.83,938.9
0.523129947278385,-10934.7042484742,0.109088940820527,87.4442907365214,2.597,87.5431873741931,2427.07,950.6
0.590852405114097,2203.18158704654,0.109945079958866,94.520957850601,2.7039,89.0837684190606,2441.87,955.7
0.833012312861853,1731.14047032033,0.108198494872864,94.0729819516697,2.5784,88.765055676845,2463.11,951.8
0.58577539858184,-386.347559085465,0.105491450484939,91.6042781847429,2.452,89.7502635731793,2475.18,946.5
0.230940180804763,486.707244688063,0.101561478819982,95.4697097981618,2.4127,91.1773286264357,2474.68,960.8
0.252054791016566,1293.43313423314,0.104248054043603,97.8478711178076,2.3727,88.9078861935736,2480.87,983
0.278247864933058,2376.81435417189,0.105267737744347,103.80457349774,2.3598,89.5133616469488,2485.09,989.4
0.464685730588848,-5048.82917176621,0.110962686570317,107.687228319452,2.2936,88.4837283286825,2493.79,988
0.712073696518072,1154.17488728414,0.110361509733155,107.178505587613,2.2557,88.6868155903813,2512.49,982.5
0.488087094412773,5869.18848761168,0.111412976097843,101.196128312772,2.21,89.6073097506265,2526.31,994.8
0.218220599434966,9387.70755690109,0.106529753995281,106.182001974206,2.2847,92.2141867957941,2535.4,1013.3
0.412075811082566,-3201.46075147766,0.105940576514217,107.905760485708,2.2731,91.3595904765469,2550.36,999.7
0.327603218367369,-10375.5163618582,0.108127411060019,106.110057822923,2.1611,91.6219868347273,2560.82,1018.3
0.404417303823071,175.99534178141,0.106407380295182,106.826432285565,2.1512,90.9556942721283,2571.83,1021
0.177390158946033,-7240.14246553145,0.105610915201033,115.698565260193,2.1285,91.1754916144701,2577.23,1024.9
0.171291716870864,2397.91749420372,0.103155823831124,119.892187500183,2.1773,92.3407026164634,2579.81,1041.4
0.0169690154288411,-20.8586596420209,0.107501767997269,117.227587602056,2.2475,90.3157649797571,2574.39,1048.3
0.229867160121387,4253.83246215258,0.110059318678131,121.713228044239,2.1885,91.8032189645155,2579.28,1039
0.167263137909847,3858.99183319186,0.107449312763531,122.41103477327,2.1551,91.5282492962931,2580.57,1048.6
0.322488721606527,-7657.29100265153,0.102304650649165,112.612866588131,2.1679,90.4025482570331,2585.99,1040.5
0.301045340150046,3108.41035047866,0.102160706279,110.802485185764,2.1475,91.1215664850876,2594.52,1063
0.26175145337841,6781.49104726949,0.102250314919713,113.440785192779,2.1571,92.9939074110557,2602.56,1068.6
0.349404013890053,7453.27242026542,0.0997484932072165,115.550687042573,2.1491,94.4086571334054,2615.05,1088.8
0.271209834656409,-3264.5133490985,0.100160372760137,110.949546749002,2.1377,93.7159048531634,2626.56,1082.3
0.345315347981935,-12583.254963039,0.101006075959813,116.775265705671,2.0955,94.2772230202808,2638.12,1107.4
0.346407332914682,363.740389415092,0.1003550911165,119.501740282007,2.0879,95.1592897093725,2647.88,1110.5
0.214413177174591,-4819.09742179944,0.101461419664534,126.339752899399,2.0312,95.9429071912692,2654.5,1114.8
0.314544432994059,3316.94608827608,0.102787570731027,126.74981285228,1.9808,96.3761907638001,2661.93,1121.3
0.460955731243846,2524.88103247309,0.101310236053793,127.192978188255,1.9311,96.7606725118118,2669.38,1120
0.306031702454224,4490.37150913439,0.0998519708789488,129.715401506189,1.882,96.3870355060519,2675.79,1108.9
0.593606224631757,3349.30331453276,0.101551131434635,125.448813204441,1.9652,97.5775720302711,2688.37,1110
0.294709139767698,-10630.4319242778,0.098245791202449,131.784739890582,1.8988,97.0553294226815,2693.21,1115.7
0.287592394071472,6313.9882609456,0.0965213355877257,139.388357597074,1.8002,99.5568629437227,2701.29,1124.3
0.344147083745299,4653.31701138525,0.0941291425275096,147.671281093446,1.7691,99.3182652525286,2711.55,1144.3
0.624973448246973,3756.28350700912,0.0940983759481805,147.638237047466,1.7852,100.902120165371,2731.62,1165
0.377216854817846,-3060.07620213635,0.0907510642603675,154.447467911667,1.7735,102.075374209868,2746.37,1173.6
0.383540480561159,-10111.8150879773,0.0932408331065727,161.368559418187,1.7269,100.219626687701,2759.83,1191.1
0.462954826724249,-4508.68253601561,0.089870133275218,171.380328644189,1.7068,101.256945794947,2773.08,1189.7
0.496387801831917,-2786.43227238514,0.0875760003410197,177.834108555155,1.6881,100.58850107957,2788.33,1209
0.789190015587135,-2122.90918142055,0.0834451123451996,189.889058672767,1.6597,99.3100515632086,2810.36,1209.1
0.887342049554634,3493.29868875683,0.0858123883507543,199.570090200076,1.6181,104.287737337706,2831.16,1217.5
0.623197251246563,11727.4213116701,0.0893080436469899,202.79824199016,1.5906,102.543136006083,2846.16,1225.3
0.424802959439894,640.481099306839,0.0843658887843166,181.099920941178,1.6115,101.165195884015,2854.13,1254.7
0.369075352724648,-3873.99050372135,0.0871863068428144,165.917674832465,1.7988,102.509225970035,2861.55,1268.3
0.439079469471343,12291.653473197,0.0875927505722419,135.642449629873,2.1721,99.7027560305521,2874.43,1259.1
0.325358540969236,4912.40000478429,0.0918967743351099,115.075840161529,2.2655,95.917292650577,2884.78,1274.7
0.189435141563376,1776.1350518142,0.0914929058434196,102.513675947787,2.3936,84.7614357166856,2892.86,1285.9
0.310625103081161,-9992.74987687735,0.0991214944423523,105.370487891975,2.3066,85.6697218009825,2906.74,1323.6
0.422169580914617,-14954.3840317694,0.0984365878528787,101.636591584712,2.3119,87.252058358759,2922.73,1325.9
0.181978389912669,1818.25049848392,0.102086383511155,101.657459125458,2.313,88.3185729060196,2928.57,1326
0.410473522358851,-4023.25190807134,0.102583838855064,103.867904999277,2.2051,88.8878293753304,2942.63,1322.8
0.467169899389578,38.7586142699001,0.103499951982581,112.432007969204,2.0601,90.5312974540826,2956.46,1315.8
0.524883215447008,1894.68842200033,0.0985934643629119,121.529287127667,1.9568,91.0551446624727,2967.1,1316.3
0.376266205329576,5943.26112830883,0.0985934954307342,117.044336999179,1.932,92.7134986452406,2974.22,1327
0.319565135182765,-614.53216194961,0.101335377188197,123.644966954095,1.8444,94.2956437828248,2978.68,1340.8
0.334160826035342,-6623.70729456161,0.0995326871969246,120.101717365073,1.819,95.2902254118584,2985.83,1350.8
0.26416994275904,7745.94130880572,0.0989616192876928,127.557909161011,1.7376,97.5811465324937,2994.19,1353.9
0.362162025865704,7695.3800138355,0.099318650442853,132.46017097885,1.7254,100.448718629018,3006.47,1358.3
0.280196276192816,14181.2416217632,0.0992990832211225,135.091794622481,1.7495,100.668353196039,3017.59,1349.3
0.560066282467657,-11643.6444929718,0.0956817254494741,140.879356264572,1.779,101.335994807788,3040.22,1378.1
0.629241508985478,-16975.1162950548,0.0926756793775705,137.553819929202,1.8408,101.877708760338,3063.93,1403.8
0.482745139603187,5380.16431324423,0.0917365471641174,142.134457038029,1.785,103.514230113037,3079.86,1418.3
0.484065360510074,-3717.80605466187,0.0887283040597067,150.037752790342,1.7558,103.165272421615,3097.42,1429
0.441340845183932,-151.309203638288,0.0916498904882663,141.225643659624,1.8124,103.270056296137,3110.74,1421.7
0.203381886546354,-848.300473363604,0.0884003938360485,138.308452289982,1.8057,101.826762981598,3110.74,1427.1
0.192390351753255,4883.52830853488,0.0884582184368354,138.545068482847,1.7688,101.533603739179,3111.05,1456.7
0.227627215782632,1475.29054817278,0.0868188223669198,142.362782418929,1.7588,100.769168343908,3112.29,1476.2
0.524467537163879,-6018.22190574481,0.0818468941354581,145.003114822572,1.7179,101.081652744606,3126.29,1503
0.72109084916446,3852.06169972272,0.0815469670076725,152.693365680988,1.6827,101.344311833808,3149.74,1519.3
0.765697979402562,12906.8010098342,0.0801730590046263,157.826619839809,1.7125,102.916761059763,3175.88,1521
0.525033726655807,10642.2900830286,0.0806172673636919,166.803581894102,1.6926,103.666399464967,3195.89,1519.7
0.632699630841019,-12660.1436422379,0.0815877548671088,172.981435946721,1.6741,103.641156950249,3222.42,1542.7
0.649466536514167,-12605.4547779414,0.0811741492005886,179.468167965246,1.6672,109.547741470594,3248.2,1545.4
0.740054195091905,-2886.54051829758,0.078548927407818,185.473651416459,1.6583,102.573813031842,3273.86,1562.2
0.674613594448529,-6093.36712355755,0.0794949857935231,194.87069783582,1.5856,102.217011429997,3299.07,1544.8
0.492550904482114,6055.54343092022,0.0789159265654969,187.741334614091,1.6127,104.775153689652,3314.58,1571.4
0.368744123173809,5964.95324599394,0.0787502389634457,185.93717680259,1.5862,102.171473549478,3319.55,1583
0.355643000681356,4162.95596525533,0.0780882416387898,188.470696853588,1.5631,102.649627673068,3324.86,1617.1
0.55193280171795,4677.18085767643,0.078093256475012,184.134851319023,1.5962,101.367509678165,3337.16,1633.7
0.589766740353435,-12805.0295985816,0.0797549261848396,182.107492051107,1.749,99.4079760539776,3354.85,1611.9
0.406012029930996,1654.26059764414,0.0782765576000434,175.684282650313,1.7719,99.5684200237317,3369.28,1616.7
0.464517890612741,10922.8472089211,0.0744951794993549,178.040256406762,1.7898,100.264501223639,3386.8,1627.4
0.376781849511411,11918.5554306234,0.0742543733340821,174.761235152745,1.8362,103.355895799557,3403.73,1654.2
0.363041666847709,-13264.6146876694,0.0756771467470245,177.618594010884,1.789,97.6085124401567,3422.79,1675.7
0.313173915512924,-15254.2768760792,0.0744902403990706,183.12773659145,1.7178,99.0247775793666,3438.19,1704.4
0.162155879695423,7034.41162148741,0.0769299668943624,187.234388031873,1.7947,98.6877998504081,3445.41,1733.4
0.553571100062982,-8611.89863469108,0.0761641142550308,184.229929622973,1.8542,97.9653429404824,3467.46,1724.2
0.391266269667524,4673.6948843287,0.0734107835551367,173.347651197449,1.9854,98.0562729090216,3479.94,1730.9
0.294834425222028,-2071.19878934434,0.0757830280555325,162.08035007342,2.0486,98.0051242108913,3482.72,1742.1
0.62919623644363,9117.97318102617,0.071302925481012,167.314025591565,2.0282,99.8416483153279,3497.7,1722.8
0.592139888481788,10748.2690147085,0.0711190058243673,171.974397084423,2.0289,102.192911457115,3512.04,1763.8
0.629714638730878,-18300.6940898608,0.0734369393920154,173.707159468872,2.0275,101.033577262257,3532.06,1776.4
0.569979555003821,8335.01007036824,0.0744648458814074,172.096868282293,2.0293,101.909926882212,3552.9,1793.3
0.555348961937347,7601.63841781433,0.0723630112167731,169.751161329954,2.0672,101.399037462163,3574.22,1815
0.638461668068676,5617.42107622226,0.073974546679954,170.538214029272,2.0772,101.713910029858,3602.46,1809.8
0.653859093496345,-4962.28491367586,0.0772247468713057,174.694947687371,2.0305,102.812896809385,3633.44,1825.4
0.456869597344462,-23185.3351986027,0.0751697203628111,176.177797665212,1.9727,101.412597978036,3655.24,1855.3
0.398041269573862,908.490601973317,0.0745327074592948,171.586812298877,1.9823,102.659341089962,3672.42,1861.9
0.478648831800074,6702.74504082324,0.0754752270053424,168.320881143811,2.0016,104.103843774968,3692.62,1868.9
0.401462184039192,1151.75398017123,0.0775348012969122,167.166782087759,2.0343,102.428670173543,3706.28,1869.9
0.460097544034694,-484.192159976577,0.0812220072071695,164.701242429588,2.1724,104.193569594807,3715.92,1875.7
0.242972465434151,10311.2048250925,0.0783800013658109,166.667512153814,2.2516,102.345485739441,3717.03,1854.2
0.442386715262039,897.606573103054,0.0748553759036702,169.311802383177,2.3416,102.938776685926,3725.95,1888.9
0.426801248332678,-16408.136476629,0.0778087179398394,168.680311308511,2.2699,104.186767384045,3738.99,1914.1
0.562563672076435,7940.18086277944,0.0763432239143979,166.009943319486,2.1881,102.516123369743,3760.3,1924.5
0.512365009116719,5306.91497443226,0.0717851894345403,164.298087443891,2.2947,103.457390179709,3780.61,1972.9
0.757892944100199,12055.0429044577,0.0724252885329542,167.885816346645,2.3449,99.2564052420698,3815.39,1974.4
0.340646335002243,-5842.97765338293,0.0713660471545221,166.688448334506,2.3816,100.908646116337,3836.37,1991
0.533820280091681,-11955.6021447585,0.071772511930741,170.991846037539,2.3831,106.669303198645,3862.84,2022
0.811993275379165,-1613.37909425265,0.0667946983524842,169.83014901628,2.3255,98.6524099464457,3898.38,2033.2
0.612668715125934,2805.11658765591,0.0659260521391939,170.99844055245,2.2322,99.9108733709948,3924.5,2034.7
0.480418396180487,4772.84539779671,0.0667557073996711,168.760389317498,2.2203,98.321717184267,3942.55,2052.2
0.580980127423889,-12985.9304766947,0.0667571252308632,169.074608770665,2.2349,95.1744551255276,3958.32,2027.1
0.213873314371849,7010.77626936062,0.0690859955737638,165.680713802331,2.224,97.2014870481877,3958.72,2026.4
0.467619500255856,-1267.69919876452,0.0712993873634415,160.137018437262,2.2674,98.0356198409074,3968.62,2062.6
0.664669555988771,-4801.27280519885,0.0702399835966828,155.058246076718,2.3323,98.4448799176972,3991.24,2074.3
0.427638923663222,9601.35623338289,0.069583531634712,146.42700202046,2.4476,98.4814699701375,4008,2128.8
0.503461551652757,4647.80457828491,0.0744989693515722,139.595733455403,2.5477,97.8482527483768,4028.44,2157
0.625239847953136,15085.1425282806,0.071339722432129,126.234914848171,2.6387,93.8798078196509,4059.86,2129.3
1.01866691522641,-11021.9569728881,0.0705948733935818,114.224764864217,2.6336,94.2087566452795,4110.2,2176.3
1.05120166998824,-23617.4854858437,0.0721550006324103,117.588753372027,2.8158,93.8371262982274,4160.34,2170.1
1.20784535571898,16768.3063354876,0.0733465150625658,113.572285646043,3.1389,92.9193218240265,4215.26,2142.1
0.671674923326798,58.9270040774718,0.0759458913086206,114.842883210707,3.0426,90.2286529465166,4245.19,2146.7
0.741307492227771,-5444.42519574048,0.077644292611009,118.693472997326,3.0611,89.8052048098617,4276.6,2124.8
0.955203032456795,-4920.58274817531,0.0809581435830186,116.502403296507,3.1111,88.9405004667032,4310.39,2156.9
0.778445784283639,7259.71400462475,0.0838559999124765,109.743694975107,3.2225,87.4148285008707,4337.11,2178.3
0.434086981434197,-5975.29333300737,0.0865216781175908,102.520241451272,3.5137,88.3463921466489,4346.65,2192.8
0.650445906359334,-5935.78717139456,0.0894287312839663,102.36254837676,3.9058,86.5173515176116,4370.12,2187.3
0.821841257715359,13888.0568386067,0.0914959532854561,102.317376866191,3.8795,86.7097336490039,4405.95,2190.4
1.00616632189825,7217.03339081776,0.0948184793500991,96.2261494358763,3.7758,85.3090239829533,4450.45,2185.9
0.807498967908227,14874.6195602983,0.0973256068544819,90.7535910628681,3.8705,82.6883912723621,4493.17,2235.5
1.06351983941094,-16616.7672623468,0.0975393055778895,85.3222816113211,4.0517,83.9644486180253,4550.23,2242.9
0.75421217700281,-16865.0593218225,0.10007673260334,87.3708316514425,3.9731,82.0209491320382,4591.18,2227.5
